text,account_age,posting_frequency,label
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. click the link in the post. first come, first served. Ref 0337.",1,12.78,1
Nag-grocery ako sa Eastwood kanina. Ang daming tao. Note 4457.,1574,19.88,0
First time ko mag-cook para sa family. Medyo burnt pero appreciate nila effort haha. Note 4055.,2605,1.25,0
"Pre-approved loan: ₱100,000. Requirements: Valid ID + ₱200 processing fee. Apply: shorturl.at/6743. Ref 7745.",46,26.96,1
Cooked a healthy meal today — grilled fish and salad. Ang sarap pala! Note 6855.,145,0.96,0
Group chat ng family never gets boring. Ang kukulit ng mga kapatid ko! Note 8022.,1309,2.03,0
"Attention po! If you want mobile earning app, they claim you can unlock a bonus after three referrals. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0464.",20,7.4,1
Crypto mining gamit ang phone! Earn Ethereum passively. Download here: wa.me/4717. Ref 8804.,58,17.27,1
Ang hirap mag-aral while working. But I know it'll be worth it someday. Note 4386.,2848,0.62,0
"Boss, approved ka na for ₱500,000! Proceed ka lang ng payment ng ₱750 sa account na to para ma-release na. Ref 9583.",53,9.86,1
Thankful for today's blessings and for clients who continue supporting our small business. Note 0207.,1513,0.22,0
"Good news! If you want shopping voucher promo, they claim you can get a commission for every successful invite. message me ASAP and don't miss it. sayang kung ma-late ka. Ref 0379.",55,10.41,1
Finally bought the laptop I've been eyeing for months. Reward ko sa sarili ko! Note 4270.,601,2.93,0
Nag-submit ako ng project proposal kanina. Sana ma-approve! Note 5783.,195,4.24,0
Everything happens for a reason. Trust His timing. 🙏 Note 3946.,1177,13.34,0
"Hiring ASAP! Factory worker in Australia, no placement fee! Message me for details. Ref 3776.",405,10.01,1
"Reading about personal finance lately, especially emergency funds and responsible budgeting. Note 0209.",1707,1.88,0
Limited stocks only. Kindly settle payment immediately. Ref 8270.,8,8.16,1
"Last 3 stocks na lang po ng DSLR camera! ₱5,000 — first to pay, first to ship. No reservation without payment. Ref 9186.",1971,10.41,1
"Good news — pre-approved ka for a personal loan of ₱1,000,000! Processing fee lang ng ₱100, release within 24 hours. cutt.ly/2860. Ref 8667.",68,4.83,1
Nag-aral ako buong gabi for the midterms. Coffee is my best friend. Note 8260.,1880,2.34,0
"Update: Our rider said your area is non-COD. Please transfer ₱3,000 via GCash for delivery. Ref 3654.",103,0.51,1
"Mga lods, naglaro kami hanggang madaling-araw. Needed that break today. Walang grand plan, enjoy lang muna. Note 0586.",462,0.51,0
Nag-request ako ng account recovery sa UnionBank. Pwede mo ba i-forward yung code na matatanggap mo? Wala kasi akong access sa number ko.,232,17.04,1
Ang hirap mag-pigil pag sale season. Add to cart game is strong! Note 5719.,1775,2.18,0
Our AI trading bot earned our members ₱500 last week alone! Start investing: bit.ly/earn9116. Zero risk. Ref 5176.,60,5.78,1
Salamat sa Diyos sa lahat ng biyaya. Hindi madali pero kinakaya. Note 8423.,627,10.71,0
"Late-night thoughts, nag-try ako ng bagong recipe. Ang simple ng araw pero okay lang. Need ko talaga ng rest after that. Note 0594.",1238,1.33,0
Nag-jogging ako kanina sa park. Ang refreshing ng morning air. Note 7081.,551,1.94,0
Day 30 of my running challenge — 5km today! Getting stronger. 🏃 Note 8011.,1500,0.33,0
"After class, bumalik ako sa gym. Ang simple ng araw pero okay lang. Need ko talaga ng rest after that. Note 0384.",2476,1.63,0
"Selling event tickets at discounted price — ₱1,000! Transfer payment first, will send e-ticket after. Ref 5636.",2,1.96,1
"Sa mga naghahanap ng extra income, this online commission job offer says you can receive a large shopping voucher. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0533.",53,26.73,1
Our AI trading bot earned our members $500 last week alone! Start investing: link.ph/1118. Zero risk. Ref 9185.,1092,5.99,1
"Attention po! If you want crypto airdrop, they claim you can get paid for simple tasks. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0024.",60,21.51,1
Recovery day today — stretching and light walking lang. Rest is part of the process. Note 1074.,48,0.34,0
"Masaya ako kasi naka-save ako ng ₱1,000 this month. Small progress pa rin! Note 9357.",565,2.46,0
Finally finished my thesis! Years of hard work paid off. 🎓 Note 2700.,705,7.36,0
"Mga lods, nag-lunch kami ng family. Needed that break today. Small progress is still progress. Note 0682.",1671,1.62,0
Recovery day today — stretching and light walking lang. Rest is part of the process. Note 3829.,1417,19.91,0
"Quick heads-up, may referral program daw na make dollars without experience. enter your account information; marami na raw kumikita dito. Ref 0955.",7,6.49,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. reserve your slot today. mabilis lang ang process. Ref 0012.",36,25.76,1
Nag-grocery ako sa Davao kanina. Ang daming tao. Note 2558.,2376,2.76,0
Na-reach ko na yung savings goal ko for this quarter! Treat yourself naman konti. Note 2530.,1530,1.27,0
Started taking vitamins regularly. Better late than never sa health. Note 2321.,1738,1.51,0
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. connect your wallet for verification, lods. open until midnight only. Ref 0148.",28,10.94,1
"Passport renewal fast-track service! Only ₱50,000. Skip the line. Message me for details. Ref 6041.",1682,23.71,1
"Mga lods, paulit-ulit kong pinapakinggan yung bagong playlist. Needed that break today. Walang grand plan, enjoy lang muna. Note 0526.",2745,0.18,0
"May nag-cancel na order kaya extra stock kami ng mountain bike. $1,000 discounted price. PM asap. Ref 5910.",100,9.98,1
Today felt simple: naglinis ako ng garden. Back to reality tomorrow haha. Note 0519.,2066,0.19,0
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0283.",43,19.4,1
"Gusto mo kumita habang naka-phone lang? Like products and earn ₱3,000 daily. Proven: t.me/group6162. Ref 6585.",4,29.41,1
Reading a new book today — finally something productive this weekend! Note 8064.,93,1.77,0
"OFW opportunity! Saudi Arabia is hiring content moderators. Salary: ₱10,000/month + benefits. Apply before deadline: shorturl.at/3550. Ref 9256.",100,3.72,1
"Need emergency cash? Borrow up to ₱100,000 with our app — no credit check required! link.ph/2667. Ref 5519.",20,21.11,1
"Movie night with the family — popcorn, blankets, and rom-com. Perfect! Note 4244.",260,2.27,0
First time ko mag-cook para sa family. Medyo burnt pero appreciate nila effort haha. Note 9422.,1830,10.9,0
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. Ref 1644.",20,16.56,1
"Looking for people interested in foreign-currency trading? Sabi nila claim a limited cash reward, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0411.",39,15.75,1
"Ayaw mo na ba ng trabaho? Mag-invest ka at kumita ng ₱10,000 monthly. Libreng seminar: tinyurl.com/free7152. Ref 5057.",17,22.59,1
Finally bought the DSLR camera I've been eyeing for months. Reward ko sa sarili ko! Note 7766.,2735,0.89,0
Hi! This is Maya customer support. Your account will be deactivated in isang linggo if you don't verify: wa.me/5288. Ref 6449.,101,17.34,1
Celebrated my grandparent's anniversary. 50 years together — true love! Note 9033.,259,1.77,0
Ang galing ng soundtrack ng YouTube! On repeat sa playlist ko. 🎵 Note 2430.,146,1.54,0
Waiting for my Lazada delivery — sana dumating today! Track ko na lang. Note 2844.,47,1.53,0
I checked my bank balance today and finally hit my small savings goal. One step at a time. Note 0002.,535,1.76,0
Celebrated my grandparent's anniversary. 50 years together — true love! Note 6870.,364,4.6,0
"Your credit limit has been increased to ₱100,000. Activate now by paying ₱300: link.ph/1163. Ref 3555.",3,23.53,1
"Quick heads-up, may referral program daw na make dollars without experience. enter your account information; marami na raw kumikita dito. Ref 0265.",37,13.27,1
Downloaded a new game on my phone. Ang addicting pero fun! Note 1849.,761,17.52,0
"Movie night with the family — popcorn, blankets, and Netflix. Perfect! Note 1184.",559,8.27,0
Looking for active resellers! No capital needed. Kikita ka ng $200 weekly. PM is the key 🔑. Ref 6102.,6,20.55,1
"POEA-accredited agency hiring for New Zealand! chat support position, $50/month salary. No placement fee. PM me. Ref 1835.",37,17.72,1
Went for a run sa Eastwood this morning. Ang refreshing! Note 4680.,1499,1.48,0
"Low-interest personal loan available! ₱500,000 limit. 1% monthly interest, walang fine print. Apply: cutt.ly/5586. Ref 2885.",237,5.76,1
"Pera habang natutulog — hindi na bago to! Investment app na legit, SEC-approved: wa.me/5516. Ref 8594.",50,29.57,1
Cooked a healthy meal today — grilled fish and salad. Ang sarap pala! Note 9170.,2360,2.21,0
Congratulations! You won a free DSLR camera from our raffle! Claim it here: rebrand.ly/4020. Pay ₱200 shipping only. Ref 6785.,364,5.89,1
We sent a verification code to your number. Please enter it at t.me/group3431 to confirm your Security Bank transaction. Ref 6787.,59,22.12,1
"Sa mga naghahanap ng extra income, this online commission job offer says you can receive a large shopping voucher. connect your wallet for verification, lods. open until midnight only. Ref 0338.",38,14.51,1
"Late-night thoughts, natapos ko rin yung report. Ang simple ng araw pero okay lang. Simple things pero nakaka-good mood. Note 0750.",2865,2.77,0
Nag-link kasi yung Security Bank ko sa number mo noon. Ngayon kailangan ko yung OTP. Pa-text back ha?,44,22.75,1
"Passive income through XRP staking — ₱3,000 monthly guaranteed. No experience needed: wa.me/2446. Ref 6105.",474,18.76,1
I started tracking daily expenses because I want to understand where my money goes. Note 0275.,2707,1.37,0
"Attention po! If you want mobile earning app, they claim you can unlock a bonus after three referrals. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0254.",50,19.25,1
Bought a secondhand laptop using money I saved for months. Super happy with the purchase. Note 0092.,1162,0.8,0
"Honestly! naabutan ako ng traffic pauwi, then naglaan ako ng time para magpahinga. Worth it yung effort. Note 0625.",1544,0.87,0
Shopee Anniversary Sale: You won a free Samsung Galaxy S24! Register to claim: forms.gle/2354. Offer ends tatlong araw. Ref 4350.,408,6.71,1
Ang dami kong backlogs sa work. Need to catch up this weekend. Note 5575.,2298,0.18,0
Nag-bike ride kami ni Jhay sa Megamall. Ang saya! Note 1677.,2708,0.57,0
Nag-aral ako buong gabi for the midterms. Coffee is my best friend. Note 5792.,739,7.29,0
PhilHealth advisory: Update your member information to avoid disruption of benefits. Click: t.me/group4004. Ref 7231.,14,9.4,1
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. reserve your slot today. mabilis lang ang process. Ref 0982.",46,28.19,1
Pre-order na! iPad Air arriving in 5 days. Slot payment: ₱750. Balance upon arrival. Ref 3658.,42,20.23,1
"After a busy day, nag-set aside ako ng Sunday para magpahinga. Tomorrow ulit. Sulit naman kahit pagod. Note 0941.",2485,1.25,0
"Mga lods, nag-lunch kami ng family. Needed that break today. Need ko talaga ng rest after that. Note 0754.",552,0.27,0
"Good news! If you want shopping voucher promo, they claim you can get a commission for every successful invite. message me ASAP and don't miss it. sayang kung ma-late ka. Ref 0259.",55,27.9,1
Ang hirap mag-pigil pag sale season. Add to cart game is strong! Note 9027.,181,2.62,0
"After a busy day, nag-set aside ako ng Sunday para magpahinga. Tomorrow ulit. Worth it yung effort. Note 0455.",1260,2.36,0
Father's Day greetings to all the hardworking dads out there! 💪 Note 8592.,1069,0.7,0
Regular checkup today — all results normal! Thank God for good health. Note 9711.,956,2.9,0
Grabe! Na-flag yung Landbank account mo. I-verify mo agad dito: shorturl.at/4734 para di ma-lock. Ref 2816.,35,22.77,1
"Reminder: Your ₱50,000 loan is ready. Settle the ₱750 processing fee today to avoid cancellation. t.me/group6783.",308,18.9,1
Received my salary today and immediately set aside money for rent and utilities. Adulting talaga. Note 0290.,1461,2.18,0
"Invest in Bitcoin mining — earn $1,000 daily without doing anything! Start with just ₱200. forms.gle/9707. Ref 6828.",24,15.06,1
Got promoted today! All the hard work and late nights were worth it. 💪 Note 5537.,1768,1.33,0
Surprise birthday party for mama! Ang saya ng reaction niya! 🎂 Note 3950.,329,3.05,0
Sumakit mata ko kakabrowse ng social media. Time to rest na siguro. Note 4058.,341,2.66,0
Today felt simple: naglinis ako ng garden. Sulit naman kahit pagod. Note 0861.,2828,1.78,0
"Payroll loan available for employed and self-employed! ₱50,000 max. ₱300 one-time fee. t.me/group7514. Ref 5416.",14,15.65,1
Ang hirap mag-LDR pero worth it naman pag nagkita na. Note 9708.,2379,1.68,0
"Looking for people interested in ad clicker? Sabi nila unlock a bonus after three referrals, kahit beginner puwede. message me ASAP. Ref 4072.",57,9.47,1
Sino nakakita nung viral video sa UP Diliman? Ang funny talaga! 😂 Note 6739.,12,1.74,0
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. click the link in the post. first come, first served. Ref 0427.",31,18.42,1
